Unnamed: 0,dim1,dim2,dim3,phase,library
cell_2763381,-0.6765993,0.6695345,-0.30649114,G0,Fibroblast
cell_2765298,-0.87529504,0.4047902,-0.2645818,G1-G0 transition,Fibroblast
cell_2766579,-0.9489116,0.2334667,0.2122736,G0,Fibroblast
cell_2767901,-0.74272984,0.6160713,-0.26231384,G0,Fibroblast
cell_2769154,0.54644096,-0.59916717,0.5851503,G2M,Fibroblast
cell_2769327,-0.9952396,0.013857766,0.09646683,G0,Fibroblast
cell_2769571,0.50324285,-0.8640787,-0.010705053,G1,Fibroblast
cell_2772002,-0.25868365,-0.56384724,-0.7843208,G1-G0 transition,Fibroblast
cell_2773328,-0.4663613,-0.16548072,-0.8689784,G1-G0 transition,Fibroblast
cell_2774993,-0.7951782,0.5496071,-0.2561713,G1-G0 transition,Fibroblast
cell_2775212,-0.09037939,-0.8168599,0.56971186,G2M,Fibroblast
cell_2776333,-0.38691577,0.07975599,-0.9186595,G1-G0 transition,Fibroblast
cell_2778302,0.6170882,0.23770033,-0.7501338,G1,Fibroblast
cell_2781172,0.58540356,-0.5539673,0.5919653,G2M,Fibroblast
cell_2781209,0.44737282,-0.89430684,0.008536235,G1,Fibroblast
cell_2782971,-0.7912893,0.1457629,-0.5938134,G1-G0 transition,Fibroblast
cell_2782992,0.86048055,-0.36566174,0.35477418,S,Fibroblast
cell_2785068,-0.60518926,0.23823926,0.75959736,G0,Fibroblast
cell_2787411,0.18700203,0.26237744,-0.9466723,G1-G0 transition,Fibroblast
cell_2789053,-0.9767142,-0.18173026,-0.114032984,G0,Fibroblast
cell_2790285,-0.5242442,0.83776224,0.1527169,G0,Fibroblast
cell_2793196,0.5891075,0.80802643,-0.0067547695,S,Fibroblast
cell_2793296,-0.38599387,-0.53166133,-0.7538865,G1-G0 transition,Fibroblast
cell_2795811,-0.9328446,0.3595198,-0.023379896,G0,Fibroblast
cell_2796483,0.80090296,-0.21428901,0.55913746,S,Fibroblast
cell_2798932,-0.90286565,0.38879824,-0.18349284,G1-G0 transition,Fibroblast
cell_2798997,-0.6494832,0.75975066,-0.030829063,G0,Fibroblast
cell_2800541,-0.9351783,0.35191953,-0.03992887,G0,Fibroblast
cell_2801067,-0.49354154,0.2970324,-0.817428,G1-G0 transition,Fibroblast
cell_2801174,0.5755053,0.21183468,-0.78988576,S,Fibroblast
cell_2802235,0.94673485,-0.13868098,0.2906215,S,Fibroblast
cell_2803960,-0.89812213,0.424991,-0.11295724,G0,Fibroblast
cell_2807589,-0.90735316,0.25306693,0.3356596,G0,Fibroblast
cell_2808517,-0.6128757,0.61184984,0.5000232,G0,Fibroblast
cell_2809169,-0.9386957,-0.022942515,-0.3439827,G1-G0 transition,Fibroblast
cell_2810650,-0.7733345,-0.07496831,-0.6295502,G1-G0 transition,Fibroblast
cell_2812269,0.90744597,0.42002487,0.010997571,S,Fibroblast
cell_2812972,-0.703052,0.46923277,0.534358,G0,Fibroblast
cell_2813748,-0.3693602,0.5619797,-0.7401025,G1-G0 transition,Fibroblast
cell_2814904,-0.57118076,0.20931159,-0.7936884,G1-G0 transition,Fibroblast
cell_2815802,0.646261,-0.014209084,0.7629842,S,Fibroblast
cell_2820312,0.15577476,-0.22243184,-0.9624231,G1,Fibroblast
cell_2822864,-0.0031803504,-0.9802839,0.19756818,G1,Fibroblast
cell_2823463,0.96900165,0.10500405,0.22362909,S,Fibroblast
cell_2826817,0.6992145,-0.12287953,-0.7042725,S,Fibroblast
cell_2827613,0.6771681,-0.6378248,-0.3669099,G1,Fibroblast
cell_2828329,0.8484544,-0.009311953,0.52918637,S,Fibroblast
cell_2829497,-0.86262196,-0.016106129,-0.5055925,G1-G0 transition,Fibroblast
cell_2830286,-0.70665944,-0.19092014,0.68130904,G0,Fibroblast
cell_2831186,-0.7506251,0.65215397,0.106100544,G0,Fibroblast
cell_2831563,0.98822486,0.15181041,-0.019107688,S,Fibroblast
cell_2832243,0.41399378,-0.55979806,-0.7177988,G1,Fibroblast
cell_2834746,0.6164575,-0.7586676,-0.21072137,G1,Fibroblast
cell_2838728,-0.98677164,0.09113151,-0.1340771,G0,Fibroblast
cell_2839012,0.44304928,0.8875286,-0.12649201,G1,Fibroblast
cell_2839036,0.66909176,-0.4844611,-0.56357217,G1,Fibroblast
cell_2840513,-0.66907084,0.7417012,-0.047155675,G0,Fibroblast
cell_2840789,-0.8091756,0.14778061,0.568679,G0,Fibroblast
cell_2841069,-0.842721,0.43481994,-0.31741577,G0,Fibroblast
cell_2844288,0.43565893,-0.83495307,-0.33623597,G1,Fibroblast
cell_2850417,-0.99978995,0.0076123537,0.019029383,G0,Fibroblast
cell_2850438,-0.11852008,-0.95384157,-0.27593344,G1,Fibroblast
cell_2854572,0.4617589,-0.1240176,0.87829286,G2M,Fibroblast
cell_2858398,-0.535641,0.8180342,-0.2095436,G0,Fibroblast
cell_2858705,0.97536385,-0.07736006,0.20659328,S,Fibroblast
cell_2859388,0.98976594,0.13759242,0.037837636,S,Fibroblast
cell_2859934,0.3421037,0.0651821,0.9373987,S,Fibroblast
cell_2860385,-0.24693057,0.9680483,0.0436781,G0,Fibroblast
cell_2863680,-0.5293525,0.81236887,-0.24462754,G0,Fibroblast
cell_2863921,-0.8106465,0.16270305,0.56247663,G0,Fibroblast
cell_2864267,-0.9743112,-0.122609265,0.18890387,G0,Fibroblast
cell_2864566,0.77614397,-0.07492572,-0.6260885,S,Fibroblast
cell_2865282,-0.910755,0.1187005,0.3955194,G0,Fibroblast
cell_2867272,0.39470515,-0.8690206,-0.29834676,G1,Fibroblast
cell_2869969,-0.5271389,0.8482622,0.05075351,G0,Fibroblast
cell_2871021,-0.5246964,0.675441,0.5181438,G0,Fibroblast
cell_2874813,0.6277989,0.40232292,0.66633666,S,Fibroblast
cell_2874852,-0.81785756,0.574091,0.03909692,G0,Fibroblast
cell_2875851,0.85234225,0.08059746,0.51673675,S,Fibroblast
cell_2875982,0.51128584,-0.560646,0.6513546,G2M,Fibroblast
cell_2876029,0.063706696,-0.6603053,0.7482902,G2M,Fibroblast
cell_2876262,-0.60378,0.6515041,0.4593388,G0,Fibroblast
cell_2877290,-0.8229553,0.5528099,-0.13094206,G1-G0 transition,Fibroblast
cell_2878019,-0.8096734,0.20263813,0.55078727,G0,Fibroblast
cell_2879932,0.699636,0.3096284,0.6439253,S,Fibroblast
cell_2886254,-0.29239252,-0.6113131,-0.735393,G1-G0 transition,Fibroblast
cell_2888048,-0.5111679,0.8519344,0.11364579,G0,Fibroblast
cell_2888281,0.5799499,-0.25094688,0.77503794,G2M,Fibroblast
cell_2888631,0.8313916,-0.19724646,0.5195015,S,Fibroblast
cell_2889984,-0.7015819,0.5277621,-0.4788005,G0,Fibroblast
cell_2890926,0.94228864,-0.2194226,0.25287494,S,Fibroblast
cell_2891112,0.81612366,0.4937659,0.30022895,S,Fibroblast
cell_2893744,-0.56002665,0.8229983,-0.09509971,G0,Fibroblast
cell_2894673,-0.06560853,0.5542781,-0.8297416,G1-G0 transition,Fibroblast
cell_2895893,-0.9321854,0.056770455,-0.35750166,G0,Fibroblast
cell_2897157,-0.13890345,-0.9858464,0.09387584,G1,Fibroblast
cell_2900601,0.18389133,-0.5411855,-0.8205499,G1,Fibroblast
cell_2904106,0.963865,0.23028226,0.1339191,S,Fibroblast
cell_2905598,0.76080817,0.014478747,-0.64881533,S,Fibroblast
cell_2907925,0.63099754,0.39549488,-0.6674023,G1,Fibroblast
cell_2908193,0.8952926,-0.21391888,0.39075595,S,Fibroblast
cell_2912532,-0.9650187,0.18909095,0.18161374,G0,Fibroblast
cell_2912854,-0.5632456,0.76594466,0.30997294,G0,Fibroblast
cell_2912964,-0.4177508,-0.73266685,-0.5372926,G1-G0 transition,Fibroblast
cell_2913143,0.94682217,0.2298704,-0.22513862,S,Fibroblast
cell_2913319,-0.34255064,0.26749524,-0.90061384,G1-G0 transition,Fibroblast
cell_2913459,0.408366,-0.093004584,-0.9080679,G1,Fibroblast
cell_2913510,-0.30550936,-0.53564143,-0.7872434,G1-G0 transition,Fibroblast
cell_2914186,-0.77150863,0.40907428,-0.48727047,G1-G0 transition,Fibroblast
cell_2915401,0.6275052,0.23554526,0.74212897,S,Fibroblast
cell_2916479,-0.32137617,0.3507645,-0.87959164,G1-G0 transition,Fibroblast
cell_2917634,-0.53755736,-0.60513544,-0.58723354,G1-G0 transition,Fibroblast
cell_2917696,0.8660299,0.38330022,-0.32105023,S,Fibroblast
cell_2917778,-0.9158117,-0.016059386,0.40128684,G0,Fibroblast
cell_2918550,0.61387444,0.5327786,-0.5824989,G1,Fibroblast
cell_2919550,0.88552773,-0.20994467,0.4144441,S,Fibroblast
cell_2921315,0.9438932,-0.03001697,0.3288841,S,Fibroblast
cell_2922260,-0.96239126,0.06832637,0.26293427,G0,Fibroblast
cell_2924270,-0.7726707,0.628803,-0.08710242,G0,Fibroblast
cell_2924499,0.98415256,0.1274487,0.123290606,S,Fibroblast
cell_2924558,0.8252538,-0.09719958,0.55633485,S,Fibroblast
cell_2927502,0.89772075,0.23564431,0.3722489,S,Fibroblast
cell_2928618,-0.18038261,-0.41701716,-0.8908192,G1-G0 transition,Fibroblast
cell_2933170,0.46721742,0.5948188,-0.6541395,G1,Fibroblast
cell_2936983,-0.3666046,0.926749,-0.08208113,G0,Fibroblast
cell_2937215,-0.5712825,0.8188084,0.056472007,G0,Fibroblast
cell_2937642,-0.90809697,-0.0015516522,0.4187571,G0,Fibroblast
cell_2938644,0.9019723,-0.23370384,0.36308193,S,Fibroblast
cell_2940185,0.4399878,-0.8978766,-0.015106404,G1,Fibroblast
cell_2941789,-0.909048,0.2847539,-0.30421504,G0,Fibroblast
cell_2941827,0.24009973,-0.95905745,0.15020339,G1,Fibroblast
cell_2941974,-0.8242122,0.37124854,-0.4276082,G0,Fibroblast
cell_2942564,0.16435234,-0.71346736,0.68114054,G2M,Fibroblast
cell_2942751,-0.57393575,-0.33044118,-0.74927044,G1-G0 transition,Fibroblast
cell_2943495,-0.8463963,0.5146557,0.13690355,G0,Fibroblast
cell_2947079,-0.699149,0.03706411,-0.71401465,G1-G0 transition,Fibroblast
cell_2947456,0.88695765,0.031054242,0.46080527,S,Fibroblast
cell_2952358,-0.8201564,0.27301085,0.5028007,G0,Fibroblast
cell_2953382,-0.019496316,-0.9936488,0.11082421,G1,Fibroblast
cell_2953806,-0.8346241,0.4532598,0.3129828,G0,Fibroblast
cell_2955971,0.89801633,0.40916255,-0.16171794,S,Fibroblast
cell_2956874,0.84261394,-0.3704327,-0.39087254,S,Fibroblast
cell_2957722,-0.7601411,0.3229801,-0.563799,G0,Fibroblast
cell_2957903,-0.5298643,0.08823907,-0.8434796,G1-G0 transition,Fibroblast
cell_2958055,0.37672856,0.9251745,-0.046126656,G1,Fibroblast
cell_2960986,-0.5072578,0.64724463,0.56900233,G0,Fibroblast
cell_2961902,0.17153254,-0.98382807,0.051565874,G1,Fibroblast
cell_2961924,-0.92860234,0.25625673,0.26838443,G0,Fibroblast
cell_2962596,-0.92040044,0.3433591,-0.1869959,G0,Fibroblast
cell_2963335,-0.17922239,-0.59997076,-0.7796887,G1-G0 transition,Fibroblast
cell_2966395,0.24888714,-0.7256416,-0.6414821,G1,Fibroblast
cell_2966958,-0.68173164,0.7313531,0.01909394,G0,Fibroblast
cell_2967296,0.6458472,-0.4740209,0.5984862,G2M,Fibroblast
cell_2967779,0.4755922,-0.7017861,0.530385,G2M,Fibroblast
cell_2969318,-0.23989071,-0.9639536,0.11509089,G1,Fibroblast
cell_2969392,0.9551609,0.27884275,0.09957001,S,Fibroblast
cell_2969540,0.22002861,0.9723499,0.0782502,G1,Fibroblast
cell_2971858,-0.4702355,0.8708186,-0.14336506,G1-G0 transition,Fibroblast
cell_2973279,0.92236173,0.099867046,0.3731964,S,Fibroblast
cell_2974204,0.5690878,-0.6690352,-0.47804922,G1,Fibroblast
cell_2975730,0.9881124,0.14074378,0.061846666,S,Fibroblast
cell_2975987,0.16872443,-0.98523444,-0.029068403,G1,Fibroblast
cell_2977027,0.6121676,-0.52270097,0.59332496,G2M,Fibroblast
cell_2977542,0.95389926,0.20522104,-0.21899867,S,Fibroblast
cell_2978674,0.77146244,-0.4085865,0.4877527,S,Fibroblast
cell_2979452,-0.010396906,-0.96533465,0.26080802,G1,Fibroblast
cell_2979992,0.48837918,0.87177527,0.038648777,G1,Fibroblast
cell_2980547,-0.25353515,-0.3722197,-0.8928451,G1-G0 transition,Fibroblast
cell_2980953,-0.9007092,0.3086944,-0.30566463,G0,Fibroblast
cell_2981317,-0.7516444,0.6247554,0.21145086,G0,Fibroblast
cell_2982568,-0.46986935,0.8443855,-0.25736305,G0,Fibroblast
cell_2982793,0.97445786,0.17972122,-0.1346563,S,Fibroblast
cell_2986147,0.7443615,-0.40401885,0.53169036,S,Fibroblast
cell_2987674,-0.4416618,0.89027786,0.11108682,G0,Fibroblast
cell_2989051,0.095255926,-0.56569976,0.819091,G2M,Fibroblast
cell_2989216,-0.6687107,0.2757546,-0.69049656,G1-G0 transition,Fibroblast
cell_2990826,-0.35805166,0.68513244,-0.6343442,G1-G0 transition,Fibroblast
cell_2991723,0.2396717,-0.39976415,0.8847294,G2M,Fibroblast
cell_2992717,-0.8969839,0.43321213,0.088018075,G0,Fibroblast
cell_2995239,-0.8324273,-0.20039321,-0.5166307,G1-G0 transition,Fibroblast
cell_2995301,-0.8731942,0.23426259,0.4273791,G0,Fibroblast
cell_2995389,-0.9524621,-0.16477075,-0.25625464,G0,Fibroblast
cell_2995704,-0.35119823,0.3114459,-0.8829842,G1-G0 transition,Fibroblast
cell_2997132,-0.8168666,0.3187825,-0.4807355,G1-G0 transition,Fibroblast
cell_2998771,-0.95640284,0.28992635,0.03516265,G0,Fibroblast
cell_2999036,-0.66022265,0.7480376,0.06742224,G0,Fibroblast
cell_3000170,-0.6895258,0.7235315,-0.032501236,G0,Fibroblast
cell_3000585,-0.94891286,0.22929317,-0.21676908,G0,Fibroblast
cell_3002635,-0.13720928,-0.28754723,-0.9478872,G1-G0 transition,Fibroblast
cell_3004790,0.009395481,-0.81496304,0.5794368,G2M,Fibroblast
cell_3005021,-0.8478504,0.2015035,-0.4904548,G0,Fibroblast
cell_3006799,-0.99755013,0.032591723,0.06189756,G0,Fibroblast
cell_3008121,0.93807507,0.30670825,0.16107528,S,Fibroblast
cell_3013704,0.18247427,-0.900102,-0.3956253,G1,Fibroblast
cell_3014036,0.31505692,-0.44099072,0.8403965,G2M,Fibroblast
cell_3014857,-0.8365424,0.5049196,-0.21272711,G1-G0 transition,Fibroblast
cell_3016274,-0.98322034,0.16525406,0.07725741,G0,Fibroblast
cell_3016458,-0.5961587,0.7213896,-0.3524088,G1-G0 transition,Fibroblast
cell_3016522,-0.16466856,0.2909554,-0.9424591,G1-G0 transition,Fibroblast
cell_3016607,0.31168374,-0.23258844,-0.9212794,G1,Fibroblast
cell_3017996,-0.33726394,0.69185674,-0.6384257,G1-G0 transition,Fibroblast
cell_3019653,-0.6082918,0.7936248,-0.011865071,G0,Fibroblast
cell_3019659,-0.7086144,-0.13684088,-0.69219965,G1-G0 transition,Fibroblast
cell_3021454,-0.71520555,0.4681052,-0.5189976,G0,Fibroblast
cell_3023039,0.053865477,-0.965446,-0.25497538,G1,Fibroblast
cell_3023852,-0.97931147,-0.004467171,0.20230892,G0,Fibroblast
cell_3026501,0.85549635,0.47347102,-0.20964548,S,Fibroblast
cell_3026505,-0.7011963,0.4915495,0.51643264,G0,Fibroblast
cell_3026510,-0.5219238,0.84782153,0.09377691,G0,Fibroblast
cell_3028584,-0.824257,0.5574919,0.09901114,G0,Fibroblast
cell_3028853,-0.135689,-0.9869532,0.0866716,G2M,Fibroblast
cell_3029374,-0.82723576,0.4963535,-0.2632759,G0,Fibroblast
cell_3029431,-0.2859868,-0.9550312,0.07827384,G1,Fibroblast
cell_3029673,-0.16847678,-0.9814074,0.09195167,G1,Fibroblast
cell_3031649,0.45744565,0.336797,0.8229892,S,Fibroblast
cell_3033858,0.8235579,0.5667482,-0.023427995,S,Fibroblast
cell_3034524,0.05970607,-0.98208654,0.17872082,G1,Fibroblast
cell_3036818,-0.94851685,0.27325135,0.16015437,G0,Fibroblast
cell_3038271,0.08659433,-0.853144,0.5144383,G2M,Fibroblast
cell_3040251,0.490953,0.6674167,-0.5599286,G1,Fibroblast
cell_3044735,-0.76449406,0.6434526,0.038954645,G0,Fibroblast
cell_3045090,0.5363973,-0.48539737,0.69041103,G2M,Fibroblast
cell_3049213,-0.76799446,0.6235095,0.1463565,G0,Fibroblast
cell_3049827,-0.3741688,0.5559791,-0.7422163,G1-G0 transition,Fibroblast
cell_3050069,-0.7899277,0.12105112,0.60113287,G0,Fibroblast
cell_3054656,0.7775491,0.103275284,-0.62028354,G1,Fibroblast
cell_3054671,0.86355966,0.14737359,0.48222995,S,Fibroblast
cell_3054968,-0.30364984,-0.7196756,-0.6243908,G1-G0 transition,Fibroblast
cell_3055896,-0.94009554,0.25867274,0.22205596,G0,Fibroblast
cell_3058586,0.34460837,-0.56460655,0.7499762,G2M,Fibroblast
cell_3059346,-0.5084313,0.7580759,0.4084344,G0,Fibroblast
cell_3060479,0.66939026,-0.21548113,-0.7109744,S,Fibroblast
cell_3060725,0.7505066,0.27446193,0.60117435,S,Fibroblast
cell_3062449,-0.8603013,0.5021574,-0.08786118,G0,Fibroblast
cell_3063154,0.9609418,0.024207227,0.27568993,S,Fibroblast
cell_3063689,-0.9439069,0.29607368,-0.14621957,G0,Fibroblast
cell_3063952,0.49111924,-0.33271867,0.8050466,G2M,Fibroblast
cell_3064052,-0.59768206,-0.03163947,-0.8011087,G1-G0 transition,Fibroblast
cell_3065843,0.6087275,0.02894616,-0.7928512,G1,Fibroblast
cell_3067444,0.32982913,-0.5279563,0.7826076,G2M,Fibroblast
cell_3068110,-0.34218225,0.2740751,-0.89877367,G1-G0 transition,Fibroblast
cell_3069485,-0.7912187,0.56017405,-0.24531193,G0,Fibroblast
cell_3070721,-0.113421105,0.9908659,0.07294089,G0,Fibroblast
cell_3071205,-0.39234483,0.6639955,0.63653404,G0,Fibroblast
cell_3073163,0.95505905,-0.061884448,0.28988382,S,Fibroblast
cell_3074672,-0.12996751,-0.9804898,0.14747241,G1,Fibroblast
cell_3074929,0.8146268,-0.08060731,0.57435673,S,Fibroblast
cell_3075121,0.11083256,-0.96718824,0.2286112,G1,Fibroblast
cell_3076210,0.7420907,0.32353228,-0.5870504,S,Fibroblast
cell_3077026,0.5275813,-0.18651973,-0.8287753,G1,Fibroblast
cell_3078130,0.6354906,0.6649473,-0.39242417,G1,Fibroblast
cell_3079659,0.547428,-0.11172402,0.82936144,G2M,Fibroblast
cell_3082038,-0.69698423,0.61194855,0.3738074,G0,Fibroblast
cell_3082682,-0.9587883,0.2781623,-0.057885308,G0,Fibroblast
cell_3083520,0.70656735,0.69115657,-0.15187252,G1,Fibroblast
cell_3083536,-0.79723895,0.22460859,0.56032234,G0,Fibroblast
cell_3084020,0.22288352,-0.85861266,-0.46163535,G1,Fibroblast
cell_3084445,0.3005425,0.8122114,-0.4999867,G1,Fibroblast
cell_3086004,0.72288924,-0.010384956,-0.6908858,S,Fibroblast
cell_3086550,0.76468104,-0.36895415,-0.5283328,S,Fibroblast
cell_3087081,-0.75546616,0.6203528,-0.21079178,G0,Fibroblast
cell_3088384,-0.637693,0.2143847,-0.739856,G1-G0 transition,Fibroblast
cell_3088536,-0.9868442,0.037212647,0.15733361,G0,Fibroblast
cell_3088925,-0.99808663,-0.025748499,0.0562131,G1-G0 transition,Fibroblast
cell_3089726,0.50808203,-0.82364,-0.25193185,G1,Fibroblast
cell_3090017,0.71344894,-0.00016117774,0.70070726,S,Fibroblast
cell_3092317,-0.076279044,-0.44450003,0.89252514,G2M,Fibroblast
cell_3092323,-0.19054195,-0.46299186,-0.86563975,G1-G0 transition,Fibroblast
cell_3092497,-0.78582066,0.30867976,0.5359128,G0,Fibroblast
cell_3093404,-0.825758,0.3626242,0.43200383,G0,Fibroblast
cell_3093476,0.6805553,-0.60100186,-0.41909578,G1,Fibroblast
cell_3094530,0.7074137,-0.4640929,-0.5330889,S,Fibroblast
cell_3096992,-0.32063812,-0.84482884,-0.42831683,G1-G0 transition,Fibroblast
cell_3097457,-0.9893076,0.102894455,-0.10336029,G0,Fibroblast
cell_3097474,0.8996928,0.4113326,0.14614488,S,Fibroblast
cell_3100279,-0.12022624,-0.9019402,0.41478837,G2M,Fibroblast
cell_3101521,-0.81282854,0.08242916,0.57664126,G0,Fibroblast
cell_3102841,0.79060316,0.16614439,-0.58935785,G1,Fibroblast
cell_3102849,-0.36309645,0.17851153,-0.9144915,G1-G0 transition,Fibroblast
cell_3103488,-0.8386829,0.29797179,0.45587707,G0,Fibroblast
cell_3107717,0.79121363,0.09067879,0.6047796,S,Fibroblast
cell_3110504,-0.44298953,0.8836187,-0.15158609,G0,Fibroblast
cell_3111562,-0.99719554,-0.009878826,-0.07418423,G0,Fibroblast
cell_3112503,0.7974764,0.11223256,-0.59281963,S,Fibroblast
cell_3114235,-0.28594875,-0.26990506,-0.919448,G1-G0 transition,Fibroblast
cell_3118945,-0.8965081,0.43767604,-0.068651,G1-G0 transition,Fibroblast
cell_3118978,-0.6909255,-0.11384384,-0.7139059,G1-G0 transition,Fibroblast
cell_3119944,0.3767551,-0.912408,0.15989733,G1,Fibroblast
cell_3126415,-0.71873593,0.51695555,0.46494702,G0,Fibroblast
cell_3127733,0.6481468,-0.4608068,0.60626954,G2M,Fibroblast
cell_3130610,0.9557639,0.21708931,0.19846268,S,Fibroblast
cell_3132389,-0.08862257,-0.69626516,0.7122927,G2M,Fibroblast
cell_3135034,0.5696745,-0.33521354,0.7504018,G2M,Fibroblast
cell_3136351,-0.63084334,0.74079025,-0.23079535,G0,Fibroblast
cell_3138425,-0.18121515,-0.907004,0.3801378,G1,Fibroblast
cell_3139074,0.540017,-0.31566027,-0.780218,S,Fibroblast
cell_3140920,-0.9442366,0.26174492,0.19976729,G0,Fibroblast
cell_3144005,-0.0020309545,0.032596577,-0.9994665,G1-G0 transition,Fibroblast
cell_3145216,-0.66374594,0.28480092,-0.691614,G1-G0 transition,Fibroblast
cell_3146177,0.9422898,0.1696594,-0.2886269,S,Fibroblast
cell_3147575,0.075906925,-0.9970928,-0.0066528386,G1,Fibroblast
cell_3150476,0.0790689,-0.9530899,0.29217774,G2M,Fibroblast
cell_3150818,0.7294074,-0.086269334,-0.6786181,S,Fibroblast
cell_3151245,-0.45694384,-0.38632512,-0.801221,G1-G0 transition,Fibroblast
cell_3151705,-0.045126133,0.98574656,0.16207163,G0,Fibroblast
cell_3152011,0.3824685,0.55794066,-0.73649174,G1-G0 transition,Fibroblast
cell_3153330,-0.7624992,0.07936486,-0.642103,G0,Fibroblast
cell_3154091,-0.3107033,0.90847987,-0.27951354,G1-G0 transition,Fibroblast
cell_3156350,0.13597926,-0.76131773,0.6339597,G2M,Fibroblast
cell_3157456,-0.8634086,0.49024093,0.11911928,G0,Fibroblast
cell_3158348,0.2300687,0.20909898,-0.9504452,G1-G0 transition,Fibroblast
cell_3159802,-0.6706217,0.44631177,-0.5925135,G1-G0 transition,Fibroblast
cell_3161233,-0.94600224,0.31860507,0.059752315,G0,Fibroblast
cell_3161238,-0.88542205,0.44791028,-0.12411347,G0,Fibroblast
cell_3162366,-0.9780936,0.19191597,0.08063024,G0,Fibroblast
cell_3164647,0.77707523,0.20644659,0.5945871,S,Fibroblast
cell_3165513,0.9627925,0.26562616,0.04973154,S,Fibroblast
cell_3165541,0.5685875,0.06616944,0.8199573,S,Fibroblast
cell_3165543,0.21556883,0.9536248,-0.21007107,G0,Fibroblast
cell_3165773,-0.73229945,0.63143384,0.2550075,G1-G0 transition,Fibroblast
cell_3166777,0.85752803,0.45801717,-0.2342349,S,Fibroblast
cell_3169030,0.1684071,-0.2114767,-0.96276516,G1-G0 transition,Fibroblast
cell_3169679,0.89597243,0.11967682,0.42768073,S,Fibroblast
cell_3169829,0.008279354,-0.78122413,0.6241957,G2M,Fibroblast
cell_3172520,-0.87259424,0.48581144,-0.050661005,G0,Fibroblast
cell_3177368,-0.8845627,0.40260866,-0.23548907,G0,Fibroblast
cell_3181091,0.61894643,0.56276,-0.5479109,S,Fibroblast
cell_3187325,0.9351374,0.3319137,-0.123900004,S,Fibroblast
cell_3189558,0.82159823,0.42263046,0.38257012,S,Fibroblast
cell_3191153,0.55763406,-0.22607356,-0.7987084,S,Fibroblast
cell_3191510,0.7272757,0.66879374,0.15422334,G1,Fibroblast
cell_3192752,-0.80948377,0.55789334,0.18300536,G0,Fibroblast
cell_3193069,0.80369437,0.51749,-0.29373387,S,Fibroblast
cell_3194199,-0.049140472,-0.07519068,-0.9959576,G1-G0 transition,Fibroblast
cell_3194222,0.54503536,-0.6248714,-0.5589921,S,Fibroblast
cell_3194267,-0.71995413,0.29585564,-0.6278021,G1-G0 transition,Fibroblast
cell_3197429,0.7198429,0.5272277,-0.45150527,S,Fibroblast
cell_3199683,-0.78650844,0.5468277,-0.28702623,G0,Fibroblast
cell_3201199,-0.79067755,0.5338633,0.2996985,G0,Fibroblast
cell_3201475,-0.8794557,0.3065742,0.36410138,G0,Fibroblast
cell_3202085,-0.5476341,-0.32715964,-0.7701062,G1-G0 transition,Fibroblast
cell_3202543,-0.39007324,0.8169458,-0.42478517,G0,Fibroblast
